acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence,year
0.376,"['Kygo', 'Sam Tinnesz']",0.679,189750,0.511,0,1SXO3ChF6Wc9oEBaZpDYee,0,6,0.251,-8.289,0,Don't Give Up on Love,69,2020-05-29,0.0729,90.99,0.451,2020
0.041,"['Chris Brown', 'Young Thug']",0.949,172933,0.461,1,4xrpNY9y0FZnxVznSwM4cw,2.39e-6,11,0.083,-9.024,1,Say You Love Me,67,2020-05-08,0.234,135.91899999999998,0.655,2020
0.399,"['Pop Smoke', 'PnB Rock']",0.61,190840,0.61,1,7knEYd7b0UcbjgChHX7QBq,0,5,0.203,-5.981,0,Like Me (with PnB Rock),67,2020-02-12,0.406,120.47,0.555,2020
0.34700000000000003,['YoungBoy Never Broke Again'],0.498,147931,0.654,1,14XHY8rgI4mOW2VvWqBk2J,0,4,0.258,-6.022,0,I Choose You,63,2020-04-24,0.16399999999999998,83.12700000000002,0.359,2020
0.0249,['Kim Petras'],0.629,191809,0.828,0,31k41EAntOsjbRBcAASfiL,2.21e-4,2,0.206,-4.766,1,Malibu,69,2020-05-07,0.173,120.018,0.512,2020
0.118,['Cole Swindell'],0.623,187684,0.79,0,1irAliF0T8sLIOPJp6n7rU,0,7,0.226,-5.07,1,Single Saturday Night,64,2020-05-22,0.0473,81.949,0.6940000000000001,2020
0.136,['Mac Miller'],0.831,232212,0.36,0,3WfSNAoj2D8C9noPSGZZFM,0.00217,0,0.0703,-8.073,1,Complicated,66,2020-01-17,0.052,75.014,0.601,2020
0.0612,"['Lil Baby', 'Gunna']",0.7879999999999999,177314,0.436,1,2Fm8QdRzWXWjscoOqXvffN,0,1,0.0979,-9.435,1,Heatin Up (feat. Gunna),64,2020-05-01,0.364,129.852,0.341,2020
0.0359,['Natanael Cano'],0.607,115793,0.7929999999999999,0,4RUTQCJpaKCDJKGp6N6MDk,0,0,0.12,-5.109,1,Nubes Blancas,57,2020-06-12,0.0466,127.619,0.434,2020
0.13,"['Quando Rondo', '2 Chainz', 'A Boogie Wit da Hoodie']",0.833,198608,0.614,1,1GqluCmHkW69FPpe8OlnB5,0,2,0.0858,-4.842,1,Bad Vibe (feat. A Boogie Wit da Hoodie & 2 Chainz),66,2020-01-10,0.17,100.03,0.389,2020
0.0165,"['R3HAB', 'TINI', 'Reik']",0.8390000000000001,136200,0.701,0,25c15KvAiyM8DNmDoFqwzm,0.00365,9,0.0513,-6.029,1,Bésame (I Need You) (with TINI & Reik),72,2020-06-04,0.0944,99.984,0.273,2020
0.996,['Ever So Blue'],0.307,128333,0.05,0,0CoSBNNeO8JgayAfLttECk,0.94,0,0.105,-27.964,1,Onthou,71,2020-04-17,0.0345,138.484,0.41,2020
0.479,"['PARTYNEXTDOOR', 'Drake', 'Bad Bunny']",0.877,281120,0.529,1,6WGTfHSQtUcEx5vgpxTLCs,0.00159,0,0.094,-6.235,0,LOYAL (feat. Drake and Bad Bunny) - Remix,71,2020-03-27,0.0461,104.984,0.422,2020
0.0219,"['Usher', 'Tyga']",0.804,175179,0.852,0,0TLnTwqXslKsovat4bz0jp,1.33e-5,3,0.282,-4.079,0,California (from Songland) (feat. Tyga),0,2020-06-16,0.0575,120.906,0.752,2020
0.0799,"['Lil Baby', 'Lil Wayne']",0.619,201616,0.6679999999999999,1,3EVzllf30zIBAtKb75bs1W,0,4,0.122,-2.115,0,Forever (feat. Lil Wayne),64,2020-02-28,0.271,76.514,0.147,2020
0.504,['Alec Benjamin'],0.6559999999999999,161697,0.645,0,2hGQDYmjkwTS0J7Q2bM2sF,0,5,0.18,-5.442,0,Mind Is A Prison,69,2020-05-29,0.0397,75.473,0.669,2020
0.331,['Rod Wave'],0.75,157962,0.585,1,1vlKfGEWt43lL3SonWQDgh,0,1,0.181,-8.57,1,5% Tints,62,2020-04-03,0.118,152.025,0.634,2020
0.0941,['Natti Natasha'],0.782,212907,0.706,1,2btKz4s1XrMn5VHe7xZJpi,2.08e-4,7,0.115,-4.337,0,Que Mal Te Fue,73,2020-06-01,0.19,173.899,0.855,2020
0.16899999999999998,"['Anuel AA', 'Travis Barker']",0.693,213949,0.5579999999999999,0,6VN85VvNB8w1QbJCXW8rTC,0,9,0.0867,-5.664,1,No Llores Mujer,71,2020-05-29,0.0366,77.968,0.298,2020
0.17600000000000002,"['Jelly Roll', 'Tech N9ne', 'Krizz Kaliko']",0.763,239592,0.603,1,5yqKUU2DUyilP2TvOrjEzT,0,8,0.0863,-9.201,1,Creature,63,2020-03-13,0.0748,140.05200000000002,0.404,2020
0.0379,['Joyner Lucas'],0.952,230320,0.722,1,0BSjMgK9Z1d30F5mUc3nET,4.28e-4,8,0.119,-5.459,1,Lotto,66,2020-03-11,0.19,130.011,0.759,2020
0.25,"['Lil Durk', 'Gunna']",0.87,168727,0.6679999999999999,1,37WQ7WJ6FpU0qw4CLNn3Qj,0,11,0.113,-5.898,0,Gucci Gucci (feat. Gunna),65,2020-05-08,0.15,82.524,0.41,2020
0.0266,['Key Glock'],0.8859999999999999,207600,0.6459999999999999,1,3jhStgnHgwPGaSyhdHuT1Z,3.76e-5,10,0.0857,-7.2879999999999985,0,Word on the Streets,63,2020-01-31,0.328,148.119,0.7979999999999999,2020
0.129,['Fetty Wap'],0.703,163355,0.736,0,1IVAbwWlR6l0OtFjn00Zpp,0,9,0.313,-3.779,0,Pretty Thang,65,2020-05-20,0.107,154.946,0.629,2020
0.016,"['Conkarah', 'Shaggy', 'DJ Fle']",0.8240000000000001,210329,0.8540000000000001,0,0dZpw3h6KZhcHec61qwevZ,4.95e-5,8,0.117,-5.312,1,Banana (feat. Shaggy) - DJ FLe - Minisiren Remix,79,2020-05-15,0.177,95.114,0.8959999999999999,2020
0.474,['Sheff G'],0.851,153561,0.461,1,3S5dLLX6GvTJa1bwAlN4wD,0,8,0.258,-7.876,1,"No Suburban, Pt. 2",64,2020-05-08,0.322,143.974,0.62,2020
0.434,['Florida Georgia Line'],0.398,201027,0.562,0,5CcDSmMYagNnXhwoG7YLwT,0,9,0.126,-5.297999999999999,1,Countryside,63,2020-05-22,0.0362,84.652,0.28600000000000003,2020
0.26,['Alina Baraz'],0.648,151462,0.531,0,1NjQZi2ajwmJsfnimLr41I,8.97e-4,2,0.12,-5.886,0,More Than Enough,67,2020-03-26,0.0345,143.00799999999995,0.253,2020
0.25,"['Joyner Lucas', 'Chris Brown']",0.7959999999999999,215843,0.5489999999999999,1,5IfG02WEQQxkta6mAamFsZ,0,6,0.0991,-6.6770000000000005,0,Finally (feat. Chris Brown),67,2020-03-27,0.102,95.942,0.403,2020
0.0266,"['Moneybagg Yo', 'DaBaby']",0.8490000000000001,180020,0.5770000000000001,1,0Pqix0NTfbuROfPbaZbBgp,0,1,0.104,-6.8020000000000005,1,Protect Da Brand (feat. DaBaby),63,2020-01-10,0.181,144.07299999999995,0.617,2020
0.11,"['ILLENIUM', 'Jon Bellion', 'Said the Sky', 'Annika Wells']",0.563,366253,0.555,0,2DqhE7xzpGNsKYbptqblJg,1.02e-6,2,0.108,-5.4289999999999985,1,Good Things Fall Apart vs. Sad Songs (With Said The Sky feat. Annika Wells),50,2020-06-12,0.0288,144.336,0.267,2020
0.471,['Christian Nodal'],0.607,130760,0.5479999999999999,0,5LPlvbxA6bJQHvUW12Mr22,0,2,0.195,-3.4530000000000003,1,Amor Tóxico,76,2020-05-29,0.0258,150.189,0.8270000000000001,2020
0.234,"['Jawsh 685', 'Jason Derulo']",0.767,171375,0.481,1,1xQ6trAsedVPCdbtDAmk0c,0,0,0.269,-8.52,0,Savage Love (Laxed - Siren Beat),73,2020-06-11,0.0803,150.076,0.7609999999999999,2020
0.664,['Alec Benjamin'],0.787,171539,0.5579999999999999,0,0uLPKDuIhkIhttiwezNdiG,0,0,0.34700000000000003,-5.237,1,Jesus In LA,68,2020-05-29,0.0414,94.049,0.706,2020
0.7959999999999999,['Rod Wave'],0.645,175935,0.556,1,5aQF9e5w9GSJFpn6mKspbH,0,8,0.147,-7.985,1,Thug Motivation,62,2020-04-03,0.0581,79.01899999999998,0.504,2020
0.107,"['Wisin & Yandel', 'Anthony Santos']",0.721,205773,0.7140000000000001,0,5mE6FYbQMzpx4CO9wexXW7,0,11,0.562,-5.436,0,Noche De Sexo,2,2020-06-12,0.234,94.002,0.506,2020
0.107,"['Wisin & Yandel', 'Anthony Santos']",0.721,205773,0.7140000000000001,0,1eeHVjSVGTA0L7GaiXSxWu,0,11,0.562,-5.436,0,Noche De Sexo,0,2020-06-05,0.234,94.002,0.506,2020
0.00291,"['Wisin & Yandel', 'Chris Brown', 'T-Pain']",0.626,274947,0.769,0,2IYvL7lWVMVdxbShD9hdXv,0,11,0.0598,-5.296,0,Algo Me Gusta De Ti,0,2020-06-05,0.0325,127.949,0.237,2020
0.302,['Wisin & Yandel'],0.7659999999999999,209480,0.807,0,2b2yazOgR6eELmfkRkFLMT,9.23e-5,10,0.339,-6.107,0,Sexy Movimiento,0,2020-06-05,0.0433,104.991,0.665,2020
0.0129,"['Wisin & Yandel', 'Jennifer Lopez']",0.7170000000000001,238200,0.939,0,6gV0i9vpiAYM5dN9Jur01A,8.170000000000001e-5,5,0.327,-2.525,0,Follow The Leader,0,2020-06-05,0.161,123.13,0.44,2020
0.116,['Lil Baby'],0.466,182330,0.653,1,7Fos4vYGRc7HYzzrKCEzAE,0,1,0.14,-6.6789999999999985,1,"Catch The Sun - From ""Queen & Slim: The Soundtrack""",64,2020-02-28,0.123,82.463,0.112,2020
0.0135,['Lil Durk'],0.546,192000,0.515,1,2vuIvaMhGOFI6f1G1sTMye,0,1,0.109,-8.354,1,Viral Moment,64,2020-04-27,0.366,159.89700000000005,0.268,2020
0.0234,['Eminem'],0.769,177293,0.8109999999999999,1,4qNWEOMyexn7b8Icyk29t9,0,10,0.0451,-4.162,0,Little Engine,68,2020-01-17,0.228,155.08100000000005,0.76,2020
0.611,['Parker McCollum'],0.486,226438,0.443,0,13bXmY0acm51KkgEdhCm1n,2.46e-6,4,0.0981,-6.791,1,Like A Cowboy,62,2020-04-10,0.034,125.159,0.215,2020
0.0117,"['A Boogie Wit da Hoodie', 'DaBaby']",0.816,175128,0.754,1,0dIz1I7IwX5ardG47AHxCZ,0,8,0.129,-3.911,1,Stain (feat. DaBaby),64,2020-02-14,0.389,159.07299999999995,0.604,2020
0.182,"['Trippie Redd', 'Russ']",0.78,243287,0.6659999999999999,1,2AGj9do0rWaU1KkQWzxueo,1.62e-5,1,0.147,-6.222,0,The Way,65,2020-02-21,0.172,145.97799999999995,0.537,2020
0.0126,['Loud Luxury'],0.715,181957,0.66,0,08zt4rqVjqahvXaWAuEBbP,8.51e-4,1,0.0936,-5.925,1,Cold Feet,67,2020-03-27,0.0358,121.986,0.244,2020
0.312,"['Natanael Cano', 'Porte Diferente']",0.8029999999999999,197586,0.578,0,6YviOFfwGAS5ZFLaWiVXNo,2.27e-6,5,0.16899999999999998,-6.444,0,No Soy Lo Que Piensas,65,2020-02-14,0.0316,95.083,0.584,2020
0.00378,"['Usher', 'Lil Jon', 'Ludacris']",0.5660000000000001,285670,0.8270000000000001,1,6u7nfDFpwoDhtnXv9eRI5C,0,0,0.173,-4.895,0,SexBeat,66,2020-04-10,0.0799,119.795,0.106,2020
0.122,"['Kota the Friend', 'Joey Bada$$', 'Bas']",0.73,263710,0.557,1,4KvlilbyIkDukYgD70F1Ve,0,9,0.152,-8.302,0,B.Q.E,64,2020-05-22,0.258,139.785,0.6709999999999999,2020
0.221,['Arijit Singh'],0.4920000000000001,251559,0.8059999999999999,0,2cZx83sQ1KqmPq5YJ3g5Id,0,2,0.215,-5.471,1,Ore Mon Udashi,1,2020-06-09,0.0505,79.988,0.782,2020
0.61,['Arijit Singh'],0.446,307840,0.5329999999999999,0,75qEWw7eEVft4Euneczxsh,0,9,0.411,-8.229,1,Abar Phire Ele,1,2020-06-08,0.0381,156.082,0.16899999999999998,2020
0.6970000000000001,['Arijit Singh'],0.534,280282,0.481,0,0XNxGKl6uEHw0b3sqBhDfS,0,0,0.142,-9.016,0,"Khairiyat (From ""Chhichhore"")",0,2020-06-16,0.0412,124.914,0.293,2020
0.613,['Arijit Singh'],0.405,287422,0.664,0,0vv7WPmdbL3fkN8UsiiFqh,1.03e-6,4,0.525,-5.497000000000001,1,"Phir Kabhi (From ""M.S.Dhoni - The Untold Story"")",0,2020-06-16,0.0328,81.92399999999998,0.4,2020
0.593,"['Arijit Singh', 'Shadab Faridi']",0.606,304536,0.743,0,3TaghBZBKkxxvirRJdqf9E,4.35e-5,0,0.214,-6.803,1,Dilli,0,2020-06-11,0.0375,101.987,0.7979999999999999,2020
0.305,['Arijit Singh'],0.511,274687,0.752,0,3xuUW0IwM2VbVgZSbVORzR,0,4,0.708,-4.857,0,"Ik Vaari Aa (From ""Raabta"")",0,2020-06-16,0.0535,127.96,0.428,2020
0.726,['Arijit Singh'],0.569,300274,0.55,0,50rXDpFPqEydhil2z1vJnD,3.66e-5,11,0.251,-6.1720000000000015,0,"Lo Maan Liya (From ""Raaz Reboot"")",0,2020-06-12,0.0262,110.074,0.4320000000000001,2020
0.233,['Arijit Singh'],0.472,232941,0.637,0,5zWcbs5pgRD6HrUf8PZQhW,0,9,0.458,-4.871,0,Aye Dekhe Jaa,0,2020-06-08,0.0364,135.858,0.282,2020
0.163,['Arijit Singh'],0.637,220962,0.892,0,676IDyk5MwcIEBn9ODLTPo,1.01e-5,0,0.0699,-5.477,1,Tomar Dyakha Naai,0,2020-06-03,0.0379,104.004,0.536,2020
0.6509999999999999,"['Arijit Singh', 'Shreya Ghoshal']",0.614,351269,0.711,0,7sDgbRK5NTqg3YA78uanMt,8.06e-5,5,0.0862,-8.425,1,Balir Shohor Female,0,2020-06-11,0.0695,107.961,0.718,2020
0.0175,"['Gorillaz', 'Peter Hook', 'Georgia']",0.611,253333,0.667,0,2haIfONRw1Bhi2zSp67MYU,0.0844,2,0.241,-7.801,1,Aries (feat. Peter Hook and Georgia),69,2020-04-09,0.0342,119.996,0.7929999999999999,2020
0.0111,['Epic Soundscapes'],0.123,291999,0.7659999999999999,0,0ZHTPz5fqG9mAqqdMPCaQ6,0.925,4,0.46,-20.62,1,Heavy Rain & Gentle Thunder,67,2020-02-23,0.0682,98.164,0.00413,2020
0.00168,['Lil Baby'],0.5820000000000001,182000,0.488,1,2b7rt5gCEy2p2zTp656s4U,0,2,0.0941,-8.208,1,How,64,2020-02-28,0.455,80.322,0.309,2020
0.265,"['Kygo', 'Rhys Lewis']",0.556,186325,0.431,1,4Ufg9X9VocHbzKxXGhCOie,1.22e-6,4,0.0922,-9.631,1,Hurting,68,2020-05-29,0.0551,99.681,0.28600000000000003,2020
0.128,"['42 Dugg', 'Lil Baby', 'Yo Gotti']",0.888,107771,0.715,1,0qnHywpYq7D2SGMpuHEasL,0,8,0.0898,-3.377,0,Not A Rapper,63,2020-03-27,0.274,120.106,0.557,2020
0.45,['Anuel AA'],0.682,257018,0.5479999999999999,1,3QNh1pSglpiumBHtU8XnQe,0,7,0.08800000000000001,-6.375,1,Estrés Postraumático,70,2020-05-29,0.116,92.073,0.376,2020
0.0302,['Khruangbin'],0.643,298333,0.414,0,1sL0oHu8NCQpImkjxkoVXj,0.8490000000000001,2,0.183,-13.213,1,So We Won't Forget,67,2020-05-18,0.101,101.299,0.967,2020
0.0637,['Lil Durk'],0.635,188835,0.726,1,0U6CynbrbmZsXiL4bD2J8A,0,7,0.109,-6.414,0,All Love,64,2020-05-08,0.315,87.244,0.389,2020
0.189,"['Junior H', 'Natanael Cano']",0.584,205322,0.575,1,1l2kKqdmaXDouETVdMy2j4,3.39e-6,5,0.103,-7.856,0,Si Mañana,66,2020-03-27,0.0318,189.916,0.56,2020
0.0133,"['Khalid', 'Disclosure', 'DaVido', 'Tems']",0.8190000000000001,191068,0.7440000000000001,0,04QTmCTsaVjcGaoxj8rSjE,0.00177,9,0.0995,-6.8260000000000005,0,Know Your Worth,72,2020-04-23,0.0799,102.995,0.665,2020
0.0577,['Jawsh 685'],0.736,201990,0.62,0,3BJiF37kmX4HCfYSO7qBnQ,0.6920000000000001,0,0.318,-8.481,0,Laxed – Siren Beat,77,2020-04-24,0.11,150.026,0.959,2020
0.0389,['Lil Baby'],0.902,162791,0.85,1,2XEsbmynS9dLSzNSuZzfXF,0,7,0.0838,-6.39,1,Same Thing,64,2020-02-28,0.358,120.132,0.556,2020
0.0892,"['Black Eyed Peas', 'El Alfa']",0.865,221695,0.546,1,1s5WVRVWsjCkjNm5a865nx,0.0912,1,0.133,-10.46,1,NO MAÑANA,66,2020-06-12,0.0565,117.961,0.534,2020
0.411,['Paloma Mami'],0.8759999999999999,159132,0.568,0,634fDJYRCr5yzqfFWa9rfS,0.00274,0,0.187,-5.755,1,Goteo,74,2020-04-30,0.0533,98.027,0.593,2020
0.00487,['Eminem'],0.89,247733,0.664,1,74gykWHknHDrg4eMdcmdRq,0,4,0.257,-6.625,0,Farewell,69,2020-01-17,0.106,93.007,0.467,2020
0.0306,['NCT 127'],0.6809999999999999,233013,0.847,0,1ayaOin9hxCtyhg4UsBTpg,0,7,0.0808,-2.462,1,Kick It,69,2020-03-06,0.0869,167.03099999999995,0.507,2020
0.016,['YoungBoy Never Broke Again'],0.495,194093,0.8190000000000001,1,69LBT3f9OkihRMqNpwDBrt,0,6,0.08,-4.367,1,Shadows,63,2020-04-24,0.417,177.956,0.236,2020
0.918,['Sleepy Hallow'],0.8320000000000001,117033,0.3,1,2K7b2hTAXej5y014uvwUA6,5.920000000000001e-5,4,0.115,-8.982000000000003,0,Anxiety Freestyle,56,2020-06-05,0.733,73.995,0.535,2020
0.4920000000000001,['Rod Wave'],0.441,171324,0.327,1,5naCF6qs5PXR4UTGecayNP,0,1,0.0775,-19.167,1,Thug Life,62,2020-04-03,0.208,84.514,0.63,2020
0.0523,['Flo Milli'],0.8809999999999999,234991,0.7809999999999999,1,0Tb5CCa5fdrKzTT2wYCVxq,0,1,0.0928,-4.932,1,Not Friendly,64,2020-04-06,0.184,139.977,0.659,2020
0.326,"['Lil Baby', 'Young Thug']",0.562,176540,0.604,1,5ixKkLQSriCQakDWbdW8qD,0,9,0.416,-7.497999999999997,0,We Should (feat. Young Thug),64,2020-02-28,0.197,83.355,0.562,2020
0.0134,['Lil Durk'],0.545,192000,0.523,1,6w8vxB8I2QKZupDfxg9QTe,0,1,0.109,-8.146,1,Viral Moment,64,2020-05-08,0.368,159.076,0.264,2020
0.541,"['Turbo', 'Gunna', 'Young Thug']",0.787,217728,0.518,1,1EOcezY4qMN1ScTRJdTrC0,0,6,0.132,-8.084,0,QUARANTINE CLEAN,67,2020-04-02,0.268,91.344,0.327,2020
0.112,"['R3HAB', 'GATTÜSO']",0.7659999999999999,161190,0.611,1,5LRxdeykOfvKb1aWGrrGyo,6.06e-4,11,0.187,-9.251,1,Creep,77,2020-03-20,0.0542,126,0.128,2020
0.974,['Zabawa'],0.301,309080,0.0177,0,36c2NifUp0GDnoOQT5unhR,0.00764,0,0.106,-27.29300000000001,1,Butterfly's Repose,65,2020-03-14,0.0422,119.859,0.0892,2020
0.0273,"['Arizona Zervas', 'Swae Lee']",0.696,174549,0.6629999999999999,1,5hC7h0yWVMkxhLbNXCscBR,0,9,0.461,-5.662000000000001,1,ROXANNE - Remix,69,2020-02-21,0.108,175.075,0.423,2020
0.0546,"['Loud Luxury', 'CID']",0.6990000000000001,173340,0.861,0,5Mvqn0Gxj5LUb4um0r4Web,3.01e-5,3,0.276,-4.99,1,Nights Like This,67,2020-03-27,0.0543,126.023,0.499,2020
0.17,['G-Eazy'],0.502,200653,0.682,0,2NSCi7JG99IZgJPAk0T74G,1.21e-6,4,0.0988,-5.125,0,Free Porn Cheap Drugs,67,2020-05-22,0.0269,128.881,0.325,2020
0.0785,"['Lil Wayne', 'Takeoff']",0.5870000000000001,200733,0.635,1,03TzvVWdkVbLT9pzewYiDw,0,8,0.175,-6.369,1,I Don't Sleep (ft. Takeoff),64,2020-01-31,0.422,82.51700000000002,0.758,2020
0.457,['Fuerza Regida'],0.799,187790,0.757,1,5mvQxewFOB8Ft4Wz13AwWj,1.17e-4,7,0.0799,-5.221,1,Adicto,64,2020-04-10,0.0392,107.46,0.897,2020
0.0739,"['ILLENIUM', 'Blanke', '1788-L', 'Bahari']",0.522,172344,0.539,0,2Tdj4zosHNMnsL6EExsaYD,0,1,0.0664,-5.7410000000000005,0,Crashing vs. Destiny (feat. Bahari),46,2020-06-12,0.0418,95.97,0.139,2020
0.101,['Lil Uzi Vert'],0.748,195058,0.7709999999999999,1,0a4kXlqLISIf5PSiyp0Zmp,0,6,0.135,-4.1560000000000015,1,Celebration Station,64,2020-03-13,0.15,142.086,0.792,2020
0.0264,['Lil Tecca'],0.68,186304,0.58,1,1tdofYaObJtffeWsCFrg04,0,9,0.0518,-7.641,0,IDK,65,2020-02-07,0.287,79.847,0.636,2020
0.0157,['The 1975'],0.64,319371,0.628,0,1C5utO1I8FoSIn6g1R5DAZ,0.0382,2,0.0916,-6.091,1,If You’re Too Shy (Let Me Know),68,2020-05-22,0.0324,125.648,0.235,2020
0.0117,"['Childish Gambino', 'Ariana Grande']",0.621,367293,0.5379999999999999,0,2Aq78kKI9yuloJQkcbhQbU,0.0189,10,0.583,-9.307,1,Time (feat. Ariana Grande),66,2020-03-22,0.0401,85.977,0.311,2020
0.0015,"['ILLENIUM', 'Blanke', 'Bipolar Sunshine', 'OEKIIN']",0.614,105017,0.961,0,53rG6VGyp9F9tY4bfPgyM7,0.487,6,0.129,-3.812,0,Gorgeous vs. All Together (feat. Bipolar Sunshine & OEKIIN),45,2020-06-12,0.309,160.158,0.236,2020
0.145,['Apink'],0.653,208053,0.923,0,55kuHkT2CWhWKF6CoRDnJq,0,8,0.13699999999999998,-2.1630000000000003,0,Dumhdurum,69,2020-04-13,0.0621,114.902,0.6920000000000001,2020
0.0662,"['JayDaYoungan', 'Moneybagg Yo']",0.792,171699,0.5720000000000001,1,3YeSWIVpImPxclQHu98yUe,0,5,0.0708,-7.381,0,Do Your Dance (feat. Moneybagg Yo),59,2020-06-05,0.405,161.959,0.7959999999999999,2020
0.0362,"['Sebastian Yatra', 'Rauw Alejandro', 'Manuel Turizo']",0.794,239133,0.855,0,4s45VgkknMFkdiGoUcjxQU,0,2,0.142,-1.959,1,TBT,80,2020-02-20,0.0466,91.963,0.639,2020
0.513,['YoungBoy Never Broke Again'],0.723,149290,0.723,1,7jbsiLaF8d3JmePMsOjFiX,0,0,0.112,-4.15,0,Treat You Better,62,2020-04-24,0.16899999999999998,82.85,0.354,2020
0.639,"['Sleepy Hallow', 'Jay Critch']",0.753,143460,0.5589999999999999,1,3wKG74MPOC0j1gpUhlCb3O,0,7,0.0944,-4.692,0,Nauseous,56,2020-06-05,0.4270000000000001,176.15099999999995,0.7759999999999999,2020
0.0384,['Jason Mraz'],0.71,239698,0.615,0,4XI5GjQ6zcJXsDnuyOGGEa,0,0,0.28300000000000003,-8.23,1,Look For The Good - Single Version,70,2020-04-17,0.133,90.263,0.746,2020
6.86e-4,"['Alessia Cara', 'MK']",0.643,166890,0.894,0,0Lhvwdd9mtdmhdNAiKgk7P,0.00949,0,0.335,-6.3020000000000005,1,I Choose - From The Netflix Original Film The Willoughbys / MK Remix,57,2020-06-11,0.0596,126.005,0.4,2020
0.0851,['Megan Thee Stallion'],0.742,183143,0.731,1,0xDUqQ3gVuhhjZnK9zXHwG,0,11,0.131,-4.362,0,B.I.T.C.H.,64,2020-03-06,0.306,174.019,0.547,2020
0.665,"['Freddie Gibbs', 'The Alchemist']",0.599,216827,0.629,1,4mL25h2hl6gdyu9tNTudnI,0.0165,2,0.447,-11.325,1,Baby $hit,65,2020-05-29,0.381,130.346,0.5770000000000001,2020
0.0978,['$uicideBoy$'],0.76,123902,0.875,1,2NMOz670rSOBd1lXqK1qSi,0,7,0.177,-3.576,0,That Just Isn't Empirically Possible,65,2020-02-14,0.278,124.07,0.478,2020
0.0676,['Bastille'],0.659,213333,0.7909999999999999,0,25wr96uXxmUFuPQdaRS0HR,0,9,0.28600000000000003,-4.422,1,Pompeii,13,2020-06-12,0.046,127.421,0.52,2020
0.4370000000000001,['Tink'],0.649,198493,0.6759999999999999,1,1ORVLNzJKvmhgO9QFdlh3j,0,5,0.118,-3.795,0,Fuck Around,64,2020-02-14,0.152,106.626,0.408,2020
0.22,"['Dreamville', 'Ari Lennox']",0.7959999999999999,150720,0.563,1,39KiTKARPALXdEYaG5tqFM,1.44e-6,1,0.077,-6.421,1,BUSSIT (with Ari Lennox),65,2020-01-16,0.363,144.96,0.485,2020
0.0676,['Bastille'],0.659,213333,0.7909999999999999,0,4h8lkGjwtPgr9Y4gus372y,0,9,0.28600000000000003,-4.422,1,Pompeii,1,2020-06-12,0.046,127.421,0.52,2020
0.73,"['Camilo', 'Christian Nodal']",0.7240000000000001,177791,0.443,0,63Zaf8Rci6eOUPqDQ4fUFx,0,7,0.101,-3.743,1,La Mitad,79,2020-04-17,0.0329,97.194,0.763,2020
0.701,"['Joan Sebastian', 'Calibre 50']",0.7809999999999999,170507,0.693,0,4yKC4OVtG5Z9nIX98r7SQp,4.45e-6,0,0.156,-3.5580000000000003,1,Que Sea,71,2020-02-28,0.0308,97.074,0.939,2020
0.00207,"['ILLENIUM', 'Anna Clendening']",0.6,144145,0.94,0,5FB0B5o4w00JFEG8sbh3oP,0.0858,5,0.104,-3.3,0,Broken Ones (Edit) (feat. Anna Clendening),44,2020-06-12,0.222,149.92700000000005,0.0385,2020
0.182,['Mulatto'],0.944,144762,0.563,1,2wGXzIAux8In47rYvvy1YS,0,2,0.109,-5.2429999999999986,1,He Say She Say,63,2020-05-21,0.195,126.008,0.564,2020
0.14300000000000002,['Chloe x Halle'],0.7040000000000001,255893,0.679,0,0JLcFGzhW8cs2H6AwQFSzC,1.14e-5,2,0.0693,-6.499,1,Ungodly Hour,63,2020-06-12,0.317,105.014,0.16399999999999998,2020
0.018,"['Louis The Child', 'Foster The People']",0.7709999999999999,234857,0.747,0,5wrmiwRiM8v52XuVElTm0k,0.0024,5,0.343,-4.8580000000000005,1,Every Color (with Foster The People),66,2020-03-04,0.059,124.985,0.333,2020
0.18,"['Lil Pump', 'Anuel AA']",0.764,224330,0.5379999999999999,1,0IGQvkMGwRuL0wWzVQw1Bc,0,8,0.0967,-5.358,1,Illuminati,70,2020-04-24,0.271,129.942,0.233,2020
0.321,['Lauv'],0.454,178550,0.583,1,4VM8y5Tx6UBxzfuLvYrhFf,1.06e-5,2,0.332,-6.596,1,Drugs & The Internet,69,2020-03-06,0.133,89.134,0.21600000000000005,2020
0.447,['Sleepy Hallow'],0.853,152792,0.68,1,1VRtyIZARl7qdzzLmMgDyI,3.62e-6,3,0.136,-7.194,0,BMH,55,2020-06-05,0.293,144.748,0.823,2020
0.5429999999999999,['Elina'],0.529,199981,0.35100000000000003,0,5GzgEC6pWf1USZsCtkG8yC,0,1,0.0851,-12.484000000000002,1,Paper Planes,67,2020-03-13,0.0368,147.815,0.529,2020
0.0839,['keshi'],0.597,195093,0.496,0,2Q3QRjA8MjzqpFaIkFludb,0,5,0.117,-9.441,1,right here,70,2020-03-24,0.077,160.05,0.319,2020
0.345,"['Milky Chance', 'Jack Johnson']",0.8540000000000001,200391,0.674,0,4hoNqOv7FRMefk6yC83yqP,9.82e-5,0,0.12,-7.32,1,Don't Let Me Down,64,2020-05-01,0.0597,109.958,0.7290000000000001,2020
0.544,['Sleepy Hallow'],0.853,137416,0.589,1,3ARakIDa8HTZTXM6zohER5,5.67e-6,8,0.565,-6.4220000000000015,0,Bankroll,55,2020-06-05,0.217,90.989,0.693,2020
